line_number,committee_name,filing_form,is_notice,file_number,related_line_number,committee_id,payee_prefix,payee_first_name,payee_middle_name,payee_last_name,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,filer_first_name,filer_middle_name,filer_last_name,filer_suffix,filer_prefix,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,expenditure_description,expenditure_date,expenditure_amount,office_total_ytd,category_code,support_oppose_indicator,notary_sign_date,dissemination_date,candidate_party,most_recent,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
24,GOA VICTORY FUND,F3X,f,1899375,103,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H0MI08141,Junge,,Paul,,,H,MI,8,Video production,03-11-2022,1200,32132.21,4,S,,04-11-2022,REP,,SE.5665,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,18,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H0MI08141,Junge,,Paul,,,H,MI,8,TV ads distribution,03-11-2022,5000,30932.21,4,S,,04-11-2022,REP,,SE.5664,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,100,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2IN01172,Green,,Jennifer-Ruth,,,H,IN,1,Video production,03-11-2022,1200,21956.46,4,S,,04-11-2022,REP,,SE.5656,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,15,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H2IN01172,Green,,Jennifer-Ruth,,,H,IN,1,TV ads distribution,03-11-2022,5000,20756.46,4,S,,04-11-2022,REP,,SE.5655,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,99,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2IA03119,Nunn,,Zach,,,H,IA,3,Video production,03-11-2022,1200,37856.59,4,S,,04-11-2022,REP,,SE.5654,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,14,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H2IA03119,Nunn,,Zach,,,H,IA,3,TV ads distribution,03-11-2022,5000,36656.59,4,S,,04-11-2022,REP,,SE.5653,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,52,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H4PA18131,Doyle,,Michael,,,H,PA,12,List rental,29-10-2022,203.39,203.39,4,S,,04-11-2022,,,SE.5633,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,136,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H4PA18131,Doyle,,Michael,,,H,PA,12,Robo calls and text messages,03-11-2022,4234.26,4437.65,4,S,,04-11-2022,,,SE.5631,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,33,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H2WA03100,Kent,,Joe,,,H,WA,3,TV ads distribution,03-11-2022,5000,30362.08,4,S,,04-11-2022,REP,,SE.5698,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,50,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2OR05209,Chavez-DeRemer,,Lori,,,H,OR,5,List rental,29-10-2022,278.51,278.51,4,S,,04-11-2022,REP,,SE.5626,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,134,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2OR05209,Chavez-DeRemer,,Lori,,,H,OR,5,Robo calls and text messages,03-11-2022,5978.1,6256.61,4,S,,04-11-2022,REP,,SE.5623,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,46,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2NC05157,Hines,,Bo,,,H,NC,13,List rental,29-10-2022,323.04,23309.34,4,S,,04-11-2022,REP,,SE.5614,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,130,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2NC05157,Hines,,Bo,,,H,NC,13,Robo calls and text messages,03-11-2022,7143.26,30452.6,4,S,,04-11-2022,REP,,SE.5613,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,45,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H0MN02134,Kistner,,Tyler,,,H,MN,2,List rental,29-10-2022,59.65,12680.38,4,S,,04-11-2022,REP,,SE.5612,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,129,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H0MN02134,Kistner,,Tyler,,,H,MN,2,Robo calla and text messages,03-11-2022,1491.24,14171.62,4,S,,04-11-2022,REP,,SE.5608,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,44,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H0MI08141,Junge,,Paul,,,H,MI,8,List rental,29-10-2022,83.89,24177.09,4,S,,04-11-2022,REP,,SE.5607,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,128,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H0MI08141,Junge,,Paul,,,H,MI,8,Robo calls and text messages,03-11-2022,1755.12,25932.21,4,S,,04-11-2022,REP,,SE.5605,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,42,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2IN01172,Green,,Jennifer-Ruth,,,H,IN,1,List rental,29-10-2022,113.9,12908.92,4,S,,04-11-2022,REP,,SE.5602,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,126,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2IN01172,Green,,Jennifer-Ruth,,,H,IN,1,Robo calls and text messages,03-11-2022,2847.54,15756.46,4,S,,04-11-2022,REP,,SE.5601,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,41,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2IA03119,Nunn,,Zach,,,H,IA,3,List rental,29-10-2022,392.89,23184.55,4,S,,04-11-2022,REP,,SE.5600,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,125,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2IA03119,Nunn,,Zach,,,H,IA,3,Robo calls and text messages,03-11-2022,8472.04,31656.59,4,S,,04-11-2022,REP,,SE.5599,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,87,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2IN01172,Green,,Jennifer-Ruth,,,H,IN,1,Facebook ads,26-10-2022,2500,12795.02,4,S,,27-10-2022,REP,,SE.5576,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,85,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H0MN02134,Kistner,,Tyler,,,H,MN,2,Facebook ads,26-10-2022,2500,12620.73,4,S,,27-10-2022,REP,,SE.5573,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,83,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H0MI08141,Junge,,Paul,,,H,MI,8,Facebook ads,26-10-2022,2500,24093.2,4,S,,27-10-2022,REP,,SE.5571,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,82,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H8TX21307,Roy,,Chip,,,H,TX,21,Facebook ads,26-10-2022,2500,2500,4,S,,27-10-2022,REP,,SE.5569,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,81,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2NC05157,Hines,,Bo,,,H,NC,13,Facebook ads,26-10-2022,2500,22986.3,4,S,,27-10-2022,REP,,SE.5568,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,78,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2IA03119,Nunn,,Zach,,,H,IA,3,Facebook ads,26-10-2022,2500,22791.66,4,S,,27-10-2022,REP,,SE.5565,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,75,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2AZ00372,Masters,,Blake,,,S,AZ,,Facebook ads,26-10-2022,5000,303900,4,S,,27-10-2022,REP,,SE.5561,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,74,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S0UT00165,Lee,,Mike,,,S,UT,,Facebook ads,26-10-2022,5000,56200,4,S,,27-10-2022,REP,,SE.5560,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,73,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2MO00544,Schmitt,,Eric,,,S,MO,,Facebook ads,26-10-2022,5000,158950,4,S,,27-10-2022,REP,,SE.5559,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,72,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2NC00505,Budd,,Ted,,,S,NC,,Facebook ads,26-10-2022,5000,81199.98,4,S,,27-10-2022,REP,,SE.5558,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,66,C00817122,,,,McShane LLC,,6950 Obannon Drive,Suite 100,Las Vegas,NV,89117,Velleco,,John,,,S2AZ00372,Masters,,Blake,,,S,AZ,,Digital advertising,26-10-2022,11200.01,298900,4,S,,27-10-2022,REP,,SE.5548,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,118,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2WA03100,Kent,,Joe,,,H,WA,3,Video production,03-11-2022,1200,31562.08,4,S,,04-11-2022,REP,,SE.5699,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,142,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,S2AK00127,Tshibaka,,Kelly,,,S,AK,,Robo calls and text messages,03-11-2022,4931.1,16201.75,4,S,,04-11-2022,REP,,SE.5704,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,58,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,S2AK00127,Tshibaka,,Kelly,,,S,AK,,List rental,29-10-2022,197.24,11270.65,4,S,,04-11-2022,REP,,SE.5705,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,35,C00817122,,,,Beasley Media Group_,,P.O. Box 1314,,Columbus,GA,31902,Velleco,,John,,,S2NV00324,Laxalt,,Adam,,,S,NV,,Radio ads,24-10-2022,50250,665059.03,4,S,,25-10-2022,REP,,SE.5546,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,70,C00817122,,,,McShane LLC,,6950 Obannon Drive,Suite 100,Las Vegas,NV,89117,Velleco,,John,,,S2NV00324,Laxalt,,Adam,,,S,NV,,Digital advertising,26-10-2022,11200.01,676259.04,4,S,,27-10-2022,REP,,SE.5555,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,71,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2GA00225,Walker,,Herschel,,,S,GA,,Facebook ads,26-10-2022,5000,154199.99,4,S,,27-10-2022,REP,,SE.5556,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,76,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2NV00324,Laxalt,,Adam,,,S,NV,,Facebook ads,26-10-2022,5000,681259.04,4,S,,27-10-2022,REP,,SE.5562,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,122,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H0CO03165,Boebert,,Lauren,,,H,CO,3,Robo calls and text messages,03-11-2022,7282.42,7613.25,4,S,,04-11-2022,REP,,SE.5590,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,38,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H0CO03165,Boebert,,Lauren,,,H,CO,3,List rental,29-10-2022,330.83,330.83,4,S,,04-11-2022,REP,,SE.5592,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,138,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H0VA05160,Good,,Robert,,,H,VA,5,Robo calls and text messages,03-11-2022,5013.68,5257.86,4,S,,04-11-2022,REP,,SE.5637,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,54,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H0VA05160,Good,,Robert,,,H,VA,5,List rental,29-10-2022,244.18,244.18,4,S,,04-11-2022,REP,,SE.5639,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,31,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H0VA05160,Good,,Robert,,,H,VA,5,TV ads distribution,03-11-2022,5000,10257.86,4,S,,04-11-2022,REP,,SE.5694,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,116,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H0VA05160,Good,,Robert,,,H,VA,5,Video production,03-11-2022,1200,11457.86,4,S,,04-11-2022,REP,,SE.5695,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,60,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,S2GA00225,Walker,,Herschel,,,S,GA,,List rental,29-10-2022,676.25,154876.24,4,S,,04-11-2022,REP,,SE.5710,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,63,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,S2NV00324,Laxalt,,Adam,,,S,NV,,List rental,29-10-2022,804.67,682063.71,4,S,,04-11-2022,REP,,SE.5718,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,147,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,S2NV00324,Laxalt,,Adam,,,S,NV,,Robo calls and text messages,03-11-2022,16871.36,698935.07,4,S,,04-11-2022,REP,,SE.5719,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,148,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,S2GA00225,Walker,,Herschel,,,S,GA,,Robo calls and text messages,03-11-2022,13879.18,168755.42,4,S,,04-11-2022,REP,,SE.5721,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,93,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S2GA00225,Walker,,Herschel,,,S,GA,,Digital Advertising,18-11-2022,5000,5000,4,S,,14-11-2022,REP,,SE.5743,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,119,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2WA08182,Larkin,,Matt,,,H,WA,8,Video production,03-11-2022,1200,19106.36,4,S,,04-11-2022,REP,,SE.5701,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,34,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H2WA08182,Larkin,,Matt,,,H,WA,8,TV ads distribution,03-11-2022,5000,17906.36,4,S,,04-11-2022,REP,,SE.5700,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,149,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,S0NH00326,Bolduc,,Don,,,S,NH,,Robo calls and text messages,03-11-2022,11026.92,42761.04,4,S,,04-11-2022,REP,,SE.5723,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,117,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2VA07261,Vega,,Yesli,,,H,VA,7,Video production,03-11-2022,1200,34674.58,4,S,,04-11-2022,REP,,SE.5697,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,86,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2NH01270,Leavitt,,Karoline,,,H,NH,1,Facebook ads,26-10-2022,2500,35870.1,4,S,,27-10-2022,REP,,SE.5574,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,84,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2NV03161,Becker,,April,,,H,NV,3,Facebook ads,26-10-2022,2500,13700.01,4,S,,27-10-2022,,,SE.5572,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,79,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H0NV04023,Peters,,Sam,,,H,NV,4,Facebook ads,26-10-2022,2500,27630,4,S,,27-10-2022,,,SE.5566,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,69,C00817122,,,,McShane LLC,,6950 Obannon Drive,Suite 100,Las Vegas,NV,89117,Velleco,,John,,,H2NY22212,Williams,,Brandon,,,H,NY,22,Digital advertising,26-10-2022,11200.01,11200.01,4,S,,27-10-2022,REP,,SE.5553,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,68,C00817122,,,,McShane LLC,,6950 Obannon Drive,Suite 100,Las Vegas,NV,89117,Velleco,,John,,,H2NV03161,Becker,,April,,,H,NV,3,Digital advertising,26-10-2022,11200.01,11200.01,4,S,,27-10-2022,,,SE.5551,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,67,C00817122,,,,McShane LLC,,6950 Obannon Drive,Suite 100,Las Vegas,NV,89117,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,Digital advertising,26-10-2022,11200.01,11200.01,4,S,,27-10-2022,REP,,SE.5549,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,77,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,S6PA00274,Fetterman,,John,,,S,PA,,Facebook ads,26-10-2022,5000,5000,4,O,,27-10-2022,DEM,,SE.5563,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,80,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2WA03100,Kent,,Joe,,,H,WA,3,Facebook ads,26-10-2022,2500,23035.08,4,S,,27-10-2022,REP,,SE.5567,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,91,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2PA04135,Perry,,Scott,,,H,PA,10,Facebook ads,26-10-2022,2500,2500,4,S,,27-10-2022,REP,,SE.5582,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,62,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,S0NH00326,Bolduc,,Don,,,S,NH,,List rental,29-10-2022,534.12,25534.12,4,S,,04-11-2022,REP,,SE.5717,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,92,C00817122,,,,Meta,,1 Hacker Way,,Menlo Park,CA,94025,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,Facebook ads,26-10-2022,2500,13700.01,4,S,,27-10-2022,REP,,SE.5584,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,121,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,Robo calls and text messages,03-11-2022,7452.92,21484.12,4,S,,04-11-2022,REP,,SE.5588,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,37,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,List rental,29-10-2022,331.19,14031.2,4,S,,04-11-2022,REP,,SE.5589,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,123,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2FL07156,Mills,,Corey,,,H,FL,7,Robo calls and text messages,03-11-2022,8535.84,8923.95,4,S,,04-11-2022,REP,,SE.5593,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,39,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2FL07156,Mills,,Corey,,,H,FL,7,List rental,29-10-2022,388.11,388.11,4,S,,04-11-2022,REP,,SE.5595,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,135,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2PA04135,Perry,,Scott,,,H,PA,10,Robo calls and text messages,03-11-2022,9998.76,12965.13,4,S,,04-11-2022,REP,,SE.5628,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,51,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2PA04135,Perry,,Scott,,,H,PA,10,List rental,29-10-2022,466.37,2966.37,4,S,,04-11-2022,REP,,SE.5630,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,140,C00817122,,,,Votorious LLC,,P.O. Box 998,,Princeton,WV,24740,Velleco,,John,,,H2WA03100,Kent,,Joe,,,H,WA,3,Robo calls and text messages,03-11-2022,2217.84,25362.08,4,S,,04-11-2022,REP,,SE.5642,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,56,C00817122,,,,i360 LLC,,2300 Clarendon Blvd,Suite 800,Arlington,VA,22201,Velleco,,John,,,H2WA03100,Kent,,Joe,,,H,WA,3,List rental,29-10-2022,109.16,23144.24,4,S,,04-11-2022,REP,,SE.5643,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,12,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,TV ads distribution,03-11-2022,5000,26484.12,4,S,,04-11-2022,REP,,SE.5649,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,97,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H2AZ09191,Cooper,,Kelly,,,H,AZ,4,Video production,03-11-2022,1200,27684.12,4,S,,04-11-2022,REP,,SE.5650,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,16,C00817122,,,,"Audacy Operations, Inc._",,7819 National Service Road,Suite 401,Greensboro,NC,27409,Velleco,,John,,,H6LA03148,Higgins,,Clay,,,H,LA,3,TV ads distribution,03-11-2022,5000,5000,4,S,,04-11-2022,REP,,SE.5657,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
24,GOA VICTORY FUND,F3X,f,1899375,101,C00817122,,,,Sounder & Key,,544 Brooke Street,,Charles Town,WV,25414,Velleco,,John,,,H6LA03148,Higgins,,Clay,,,H,LA,3,Video production,03-11-2022,1200,6200,4,S,,04-11-2022,REP,,SE.5659,2.02507E+17,ORG,C,,,,,09-07-2025 20:37
